regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numActiveCases	numDeaths	numRecoveredCases	numTests	dataSource
7e471f61	Clark County, Indiana	2020-04-24	2020-04-24T12:00:00	11	207		1351					https://coronavirus.in.gov/
9fb5b08e	Clark County, Kansas	2020-04-25	2020-04-24T09:00:00		1							https://govstatus.egov.com/
19eac816	Clark County, Kentucky	2020-04-25		0	19							https://govstatus.egov.com/
8d7a3b5f	Clark County, Missouri	2020-04-25			1							https://health.mo.gov/
3200d4e1	Clark County, Nevada	2020-04-24	2020-04-23T00:00:00	168	3443	2144						https://www.southernnevadahealthdistrict.org/
7eafe889	Clark County, Ohio	2020-04-25	2020-04-24T14:00:00	1	30							https://coronavirus.ohio.gov/
6889b0e7	Clark County, South Dakota	2020-04-24	2020-04-24T10:23:57		1	1	50					https://doh.sd.gov/
a7862ef1	Clark County, Washington	2020-04-24		16	293							https://coronavirus.wa.gov/
4442555c	Clark County, Wisconsin	2020-04-25	2020-04-25T06:00:00	1	19							https://www.dhs.wisconsin.gov/
1ac027f9	Clarke County, Alabama	2020-04-25		1	24		273					https://covid19.alabama.gov/
b1a20d50	Clarke County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	13	127							https://dph.georgia.gov/
9c0a902c	Clarke County, Iowa	2020-04-25		0	2							https://idph.iowa.gov/
d3d07dc3	Clarke County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	3	43							https://msdh.ms.gov/
67f8a5b6	Clarke County, Virginia	2020-04-25	2020-04-24T10:00:00		7							http://www.vdh.virginia.gov/
1e9a8ec2	Clatsop County, Oregon	2020-04-24	2020-04-24T15:00:00+0000	0	6		406					https://govstatus.egov.com/OR-OHA-COVID-19
c0e403ea	Clay County, Alabama	2020-04-25		1	19		141					https://covid19.alabama.gov/
5b5616a7	Clay County, Arkansas	2020-04-25		0	1	0	117					https://www.healthy.arkansas.gov/
dee1bcdd	Clay County, Florida	2020-04-25		14	266							https://floridahealthcovid19.gov/
35910ecb	Clay County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	2	20							https://dph.georgia.gov/
080bc579	Clay County, Illinois	2020-04-25		0	2							http://www.dph.illinois.gov/
94055e92	Clay County, Indiana	2020-04-24	2020-04-24T12:00:00	1	19		184					https://coronavirus.in.gov/
c5093563	Clay County, Iowa	2020-04-25		0	3							https://idph.iowa.gov/
eb89f3ae	Clay County, Kansas	2020-04-25	2020-04-24T09:00:00		4							https://govstatus.egov.com/
341f0701	Clay County, Kentucky	2020-04-25		0	1							https://govstatus.egov.com/
5c5baa41	Clay County, Minnesota	2020-04-25	2020-04-24T00:00:00	4	100							https://www.health.state.mn.us/
62442db9	Clay County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	2	29							https://msdh.ms.gov/
4eff6e02	Clay County, Missouri	2020-04-25		1	63							https://health.mo.gov/
868f6ba3	Clay County, Nebraska	2020-04-25			4		11					http://dhhs.ne.gov/
dc939ec2	Clay County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	0	5							https://www.ncdhhs.gov/
775d118f	Clay County, South Dakota	2020-04-24	2020-04-24T10:23:57		5	4	116					https://doh.sd.gov/
b708ceaf	Clay County, Tennessee	2020-04-25	2020-04-24T19:00:00		5	3						https://www.tn.gov/
66cedea4	Clay County, Texas	2020-04-25			3							https://www.dshs.state.tx.us/
2776659e	Clay County, West Virginia	2020-04-24	2020-04-24T10:00:00									https://dhhr.wv.gov/
279b708e	Clayton County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	21	629							https://dph.georgia.gov/
a0cb724f	Clayton County, Iowa	2020-04-25		1	9							https://idph.iowa.gov/
f3b7bd8a	Clear Creek County, Colorado	2020-04-24		1	13							https://covid19.colorado.gov/
a448e652	Clearfield County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	0	11		381					https://www.health.pa.gov/
ffd38069	Clearwater County, Idaho	2020-04-24	2020-04-24T17:00:00									https://coronavirus.idaho.gov/
765ee20e	Clearwater County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	2							https://www.health.state.mn.us/
ca263112	Cleburne County, Alabama	2020-04-25		1	12		53					https://covid19.alabama.gov/
ceeb288c	Cleburne County, Arkansas	2020-04-25		4	72	52	215					https://www.healthy.arkansas.gov/
1be06913	Clermont County, Ohio	2020-04-25	2020-04-24T14:00:00	2	77							https://coronavirus.ohio.gov/
b760e571	Cleveland County, Arkansas	2020-04-25		0	8	7	135					https://www.healthy.arkansas.gov/
5db547af	Cleveland County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	2	45							https://www.ncdhhs.gov/
eb1f3656	Cleveland County, Oklahoma	2020-04-24	2020-04-24T00:00:00	27	393	253						https://coronavirus.health.ok.gov/
a04c76a6	Clinch County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	0	7							https://dph.georgia.gov/
42dbd715	Clinton County, Illinois	2020-04-25		1	73							http://www.dph.illinois.gov/
cc45d805	Clinton County, Indiana	2020-04-24	2020-04-24T12:00:00	1	26		311					https://coronavirus.in.gov/
2760e4be	Clinton County, Iowa	2020-04-25		0	47							https://idph.iowa.gov/
cc1f5488	Clinton County, Kentucky	2020-04-25		0	2							https://govstatus.egov.com/
cc0808b0	Clinton County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	9	106							https://www.michigan.gov/
a3b5458d	Clinton County, Missouri	2020-04-25			11							https://health.mo.gov/
adfc725d	Clinton County, New York	2020-04-25	2020-04-24T14:00:00	4	53		573					https://coronavirus.health.ny.gov/
49ab9282	Clinton County, Ohio	2020-04-25	2020-04-24T14:00:00		27							https://coronavirus.ohio.gov/
4bc90379	Clinton County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	0	17		169					https://www.health.pa.gov/
dc5cfc9e	Cloud County, Kansas	2020-04-25	2020-04-24T09:00:00		3							https://govstatus.egov.com/
2c6f6bb8	Coahoma County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	2	54							https://msdh.ms.gov/
3a5deec3	Cobb County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	72	1368							https://dph.georgia.gov/
3db0563e	Cochise County, Arizona	2020-04-24	2020-04-24T00:00:00		34		672					https://azdhs.gov/
ac9fb953	Cochran County, Texas	2020-04-25			1							https://www.dshs.state.tx.us/
b1994f44	Cocke County, Tennessee	2020-04-25	2020-04-24T19:00:00		14	12						https://www.tn.gov/
b8d1c122	Coconino County, Arizona	2020-04-24	2020-04-24T00:00:00	34	391		1339					https://azdhs.gov/
d51b3b15	Codington County, South Dakota	2020-04-24	2020-04-24T10:23:57		14	13	418					https://doh.sd.gov/
2ba7ec78	Coffee County, Alabama	2020-04-25		0	87		480					https://covid19.alabama.gov/
99b12897	Coffee County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	4	100							https://dph.georgia.gov/
57d582cf	Coffee County, Tennessee	2020-04-25	2020-04-24T19:00:00		27	9						https://www.tn.gov/
d14060ed	Coffey County, Kansas	2020-04-25	2020-04-24T09:00:00		48							https://govstatus.egov.com/
ee4cebfc	Coimbra	2020-04-25	2020-04-24T23:00:00		368							https://covid19.min-saude.pt/
6bfae388	Colbert County, Alabama	2020-04-25		2	23		602					https://covid19.alabama.gov/
4dcc0d1f	Cole County, Missouri	2020-04-25		1	49							https://health.mo.gov/
6c58f0db	Coles County, Illinois	2020-04-25		0	22							http://www.dph.illinois.gov/
de552e15	Colfax County, Nebraska	2020-04-25			9		11					http://dhhs.ne.gov/
9c55e7ba	Colfax County, New Mexico	2020-04-24		0	5							https://cv.nmhealth.org
9a461fdc	Colleton County, South Carolina	2020-04-25		2	24							https://www.scdhec.gov/
dfbbe373	Collier County, Florida	2020-04-25		15	526							https://floridahealthcovid19.gov/
e548abf5	Collin County, Texas	2020-04-25		14	609							https://www.dshs.state.tx.us/
59af5790	Colombia	2020-04-25	2020-04-24T16:30:00	225	4881	1003						https://www.ins.gov.co/
6de387f3	Colonial Heights, Virginia	2020-04-25	2020-04-24T10:00:00	3	41							http://www.vdh.virginia.gov/
dd0a216b	Colorado	2020-04-25	2020-04-24T16:00:00	674	12256		56789					https://covid19.colorado.gov/
1fa643f1	Colorado County, Texas	2020-04-25			10							https://www.dshs.state.tx.us/
b025acee	Colquitt County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	6	165							https://dph.georgia.gov/
8117a329	Columbia County, Arkansas	2020-04-25		0	6	3	152					https://www.healthy.arkansas.gov/
b713349c	Columbia County, Florida	2020-04-25		0	46							https://floridahealthcovid19.gov/
b9ae56d2	Columbia County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	2	137							https://dph.georgia.gov/
0f8f71b0	Columbia County, New York	2020-04-25	2020-04-24T14:00:00	14	129		1017					https://coronavirus.health.ny.gov/
03660428	Columbia County, Oregon	2020-04-24	2020-04-24T15:00:00+0000	0	14		561					https://govstatus.egov.com/OR-OHA-COVID-19
4c22e530	Columbia County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	7	252		617					https://www.health.pa.gov/
2005d4e3	Columbia County, Washington	2020-04-24		0	1							https://coronavirus.wa.gov/
c2b681ce	Columbia County, Wisconsin	2020-04-25	2020-04-25T06:00:00	1	27							https://www.dhs.wisconsin.gov/
ccdbfaf2	Columbiana County, Ohio	2020-04-25	2020-04-24T14:00:00	18	214							https://coronavirus.ohio.gov/
77d8fa91	Columbus County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	5	80							https://www.ncdhhs.gov/
7e8829e7	Colusa County, California	2020-04-24	2020-04-24T13:00:00		3							https://www.countyofcolusa.org/
d97f2ea9	Comal County, Texas	2020-04-25		6	48							https://www.dshs.state.tx.us/
3a63f681	Comanche County, Kansas	2020-04-24	2020-04-24T09:00:00									https://govstatus.egov.com/
39ae32f5	Comanche County, Oklahoma	2020-04-24	2020-04-24T00:00:00	1	76	49						https://coronavirus.health.ok.gov/
96e8e8eb	Comanche County, Texas	2020-04-25			3							https://www.dshs.state.tx.us/
d6746591	Community of Madrid	2020-04-25	2020-04-24T09:35:03	7765	61726	34212						https://www.mscbs.gob.es/
28d43c25	Concho County, Texas	2020-04-25			1							https://www.dshs.state.tx.us/
3f71d2f1	Concordia Parish, Louisiana	2020-04-25		3	28							http://ldh.la.gov/
66578856	Condeixa-a-Nova	2020-04-25	2020-04-24T23:00:00		61							https://covid19.min-saude.pt/
4e975733	Conecuh County, Alabama	2020-04-25		0	9		80					https://covid19.alabama.gov/
d1944824	Conejos County, Colorado	2020-04-24			0							https://covid19.colorado.gov/
da854965	Connecticut	2020-04-25	2020-04-24T15:00:00	1764	23921							https://portal.ct.gov/
ea114c0f	Contra Costa County, California	2020-04-24	2020-04-24T11:30:00	23	786		10612					https://www.coronavirus.cchealth.org/
484d1b2e	Converse County, Wyoming	2020-04-25	2020-04-24T06:00:00+0000		10							https://health.wyo.gov/
0c16d790	Conway County, Arkansas	2020-04-25		1	10	3	234					https://www.healthy.arkansas.gov/
52897cc9	Cook County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	1	15							https://dph.georgia.gov/
006bfaf8	Cook County, Illinois	2020-04-25		542	11504							http://www.dph.illinois.gov/
96954e8b	Cooke County, Texas	2020-04-25			4							https://www.dshs.state.tx.us/
0a057bc5	Cooper County, Missouri	2020-04-25			7							https://health.mo.gov/
9a60f41b	Coos County, Oregon	2020-04-24	2020-04-24T15:00:00+0000	0	4		468					https://govstatus.egov.com/OR-OHA-COVID-19
7d60075d	Coosa County, Alabama	2020-04-25		1	29		77					https://covid19.alabama.gov/
b26684ac	Copiah County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	1	65							https://msdh.ms.gov/
29d8b9ee	Coquimbo Region	2020-04-25	2020-04-24T04:00:00+0000	0	72							https://www.minsal.cl/
d4f604fa	Corsica	2020-04-25				168						https://www.santepubliquefrance.fr/
21c0c063	Corson County, South Dakota	2020-04-24	2020-04-24T10:23:57		1	1	9					https://doh.sd.gov/
9a3ba3f4	Cortland County, New York	2020-04-25	2020-04-24T14:00:00	1	25		906					https://coronavirus.health.ny.gov/
3c5f80e1	Coruche	2020-04-25	2020-04-24T23:00:00		33							https://covid19.min-saude.pt/
134dd75e	Coryell County, Texas	2020-04-25		1	103							https://www.dshs.state.tx.us/
a3447313	Coshocton County, Ohio	2020-04-25	2020-04-24T14:00:00		16							https://coronavirus.ohio.gov/
33572b8c	Costa Rica	2020-04-25	2020-04-24T00:00:00	6	687	216						http://geovision.uned.ac.cr/
82480860	Costilla County, Colorado	2020-04-24			3							https://covid19.colorado.gov/
b6be9f02	Cotton County, Oklahoma	2020-04-24	2020-04-24T00:00:00	1	5	3						https://coronavirus.health.ok.gov/
2aa34a2b	Cottonwood County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	6							https://www.health.state.mn.us/
df525b34	County Carlow	2020-04-22			86							https://www.gov.ie/
3fae8c65	County Cavan	2020-04-22			506							https://www.gov.ie/
02909f32	County Clare	2020-04-22			206							https://www.gov.ie/
acb609a1	County Cork	2020-04-22			1096							https://www.gov.ie/
6ba0788f	County Donegal	2020-04-22			440							https://www.gov.ie/
cebe694d	County Dublin	2020-04-22			8729							https://www.gov.ie/
81da881f	County Galway	2020-04-22			331							https://www.gov.ie/
b85257e2	County Kerry	2020-04-22			271							https://www.gov.ie/
025eb84d	County Kildare	2020-04-22			954							https://www.gov.ie/
34200d65	County Kilkenny	2020-04-22			227							https://www.gov.ie/
c5c8c13c	County Laois	2020-04-22			202							https://www.gov.ie/
9b7daf4a	County Leitrim	2020-04-22			62							https://www.gov.ie/
268e578d	County Limerick	2020-04-22			439							https://www.gov.ie/
26a632de	County Longford	2020-04-22			102							https://www.gov.ie/
5747fea7	County Louth	2020-04-22			536							https://www.gov.ie/
fb5b6665	County Mayo	2020-04-22			391							https://www.gov.ie/
6a0fb6bb	County Meath	2020-04-22			568							https://www.gov.ie/
3964b345	County Monaghan	2020-04-22			318							https://www.gov.ie/
167611a7	County Offaly	2020-04-22			217							https://www.gov.ie/
fa51220b	County Roscommon	2020-04-22			111							https://www.gov.ie/
36e8e74c	County Sligo	2020-04-22			105							https://www.gov.ie/
71fc2b6c	County Tipperary	2020-04-22			343							https://www.gov.ie/
ac8e9559	County Waterford	2020-04-22			122							https://www.gov.ie/
a9176b51	County Westmeath	2020-04-22			409							https://www.gov.ie/
859fbafe	County Wexford	2020-04-22			143							https://www.gov.ie/
368bf15c	County Wicklow	2020-04-22			506							https://www.gov.ie/
7db934da	Covington, Virginia	2020-04-25	2020-04-24T10:00:00		1							http://www.vdh.virginia.gov/
1789b6c8	Covington County, Alabama	2020-04-25		0	31		270					https://covid19.alabama.gov/
74386a34	Covington County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	0	43							https://msdh.ms.gov/
1aaf8946	Coweta County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	4	187							https://dph.georgia.gov/
4b5d1dbc	Cowley County, Kansas	2020-04-25	2020-04-24T09:00:00		1							https://govstatus.egov.com/
09aa4116	Cowlitz County, Washington	2020-04-24		0	36							https://coronavirus.wa.gov/
456c0723	Craig County, Oklahoma	2020-04-24	2020-04-24T00:00:00		9	5						https://coronavirus.health.ok.gov/
85382b03	Craig County, Virginia	2020-04-25	2020-04-24T10:00:00		2							http://www.vdh.virginia.gov/
58b7ac39	Craighead County, Arkansas	2020-04-25		1	58	30	726					https://www.healthy.arkansas.gov/
eaf7b947	Crane County, Texas	2020-04-25			2							https://www.dshs.state.tx.us/
6d98eef1	Craven County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	4	39							https://www.ncdhhs.gov/
d882379a	Crawford County, Arkansas	2020-04-25		0	4	3	144					https://www.healthy.arkansas.gov/
cdc84a66	Crawford County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	0	14							https://dph.georgia.gov/
a9ff7ab1	Crawford County, Illinois	2020-04-25		0	10							http://www.dph.illinois.gov/
1ec1dbca	Crawford County, Indiana	2020-04-24	2020-04-24T12:00:00		16		117					https://coronavirus.in.gov/
f737b88a	Crawford County, Iowa	2020-04-25		1	8							https://idph.iowa.gov/
65bcbdea	Crawford County, Kansas	2020-04-25	2020-04-24T16:00:00		4							https://www.coronavirus.kdheks.gov
f9b9cde2	Crawford County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	3	46							https://www.michigan.gov/
195686d4	Crawford County, Missouri	2020-04-25			7							https://health.mo.gov/
d1cb758f	Crawford County, Ohio	2020-04-25	2020-04-24T14:00:00		38							https://coronavirus.ohio.gov/
aa7ae1a2	Crawford County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	0	19		630					https://www.health.pa.gov/
68b001aa	Crawford County, Wisconsin	2020-04-25	2020-04-25T06:00:00	0	3							https://www.dhs.wisconsin.gov/
2d006575	Crawford Township, Crawford County, Kansas	2020-04-24	2020-04-24T09:00:00		4							https://govstatus.egov.com/
2738f321	Creek County, Oklahoma	2020-04-24	2020-04-24T00:00:00	6	72	52						https://coronavirus.health.ok.gov/
aa03c4f0	Crenshaw County, Alabama	2020-04-25		0	10		183					https://covid19.alabama.gov/
af87dc09	Crisp County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	2	149							https://dph.georgia.gov/
3d9abdac	Crittenden County, Arkansas	2020-04-25		5	167	81	972					https://www.healthy.arkansas.gov/
c8a57046	Crittenden County, Kentucky	2020-04-25		1	3							https://govstatus.egov.com/
d87b0536	Croatia	2020-04-25	2020-04-24T14:00:00	51	2009	982						https://www.koronavirus.hr/
12937b7f	Crockett County, Tennessee	2020-04-25	2020-04-24T19:00:00		6	1						https://www.tn.gov/
53a13fb4	Crook County, Oregon	2020-04-24	2020-04-24T15:00:00+0000	0	1		171					https://govstatus.egov.com/OR-OHA-COVID-19
b60a6616	Crook County, Wyoming	2020-04-25	2020-04-24T06:00:00+0000		5							https://health.wyo.gov/
36bdba6f	Crosby County, Texas	2020-04-25		1	2							https://www.dshs.state.tx.us/
04b874d6	Cross County, Arkansas	2020-04-25		0	11	4	148					https://www.healthy.arkansas.gov/
bd196d63	Crow Wing County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	20							https://www.health.state.mn.us/
85045ead	Crowley County, Colorado	2020-04-24		1	2							https://covid19.colorado.gov/
b2aa1647	Cuba	2020-04-25	2020-04-23T00:00:00	49	1285	416	36134					https://temas.sld.cu/
c89ababb	Cuba, Portugal	2020-04-25	2020-04-24T23:00:00		3							https://covid19.min-saude.pt/
68626060	Cullman County, Alabama	2020-04-25		0	47		587					https://covid19.alabama.gov/
46d3685a	Culpeper County, Virginia	2020-04-25	2020-04-24T10:00:00	1	90							http://www.vdh.virginia.gov/
514fe8b2	Cumberland County, Illinois	2020-04-25		0	2							http://www.dph.illinois.gov/
670b148e	Cumberland County, Kentucky	2020-04-25		0	4							https://govstatus.egov.com/
8a43806a	Cumberland County, Maine	2020-04-25	2020-04-24T16:00:00+0000	24	426	232						https://www.maine.gov/
bf63c9f0	Cumberland County, New Jersey	2020-04-25		5	360							https://www.nj.gov/
4ce9d1f8	Cumberland County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	6	161							https://www.ncdhhs.gov/
93f27969	Cumberland County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	8	240		1353					https://www.health.pa.gov/
a61deb59	Cumberland County, Tennessee	2020-04-25	2020-04-24T19:00:00		67	36						https://www.tn.gov/
b68c1c45	Cumberland County, Virginia	2020-04-25	2020-04-24T10:00:00		10							http://www.vdh.virginia.gov/
316aad45	Cuming County, Nebraska	2020-04-25			3		5					http://dhhs.ne.gov/
24ca2755	Currituck County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	0	2							https://www.ncdhhs.gov/
95e40914	Curry County, New Mexico	2020-04-24		0	10							https://cv.nmhealth.org
ae20331d	Curry County, Oregon	2020-04-24	2020-04-24T15:00:00+0000	0	4		130					https://govstatus.egov.com/OR-OHA-COVID-19
c6c145cd	Custer County, Colorado	2020-04-24			2							https://covid19.colorado.gov/
9030842a	Custer County, Idaho	2020-04-24	2020-04-24T17:00:00		2							https://coronavirus.idaho.gov/
de8e1f67	Custer County, Nebraska	2020-04-25			20		20					http://dhhs.ne.gov/
109c9a6a	Custer County, Oklahoma	2020-04-24	2020-04-24T00:00:00		10	8						https://coronavirus.health.ok.gov/
b4132ab0	Custer County, South Dakota	2020-04-24	2020-04-24T10:23:57				14					https://doh.sd.gov/
231e27f7	Cuyahoga County, Ohio	2020-04-25	2020-04-24T14:00:00	91	1817							https://coronavirus.ohio.gov/
e3795dad	Cyprus	2020-04-24	2020-04-24T11:42:31	17	795			5				https://www.ecdc.europa.eu/
5d57a39c	Czech Republic	2020-04-25	2020-04-24T22:30:00+0000	214	7273	2371	203622	4688				https://onemocneni-aktualne.mzcr.cz/
dff577d9	Dade County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	1	16							https://dph.georgia.gov/
450b7873	Daggett County, Utah	2020-04-24	2020-04-24T16:30:00									https://tricountyhealth.com/
4f1a3c0a	Dakhla-Oued Ed-Dahab	2020-04-25	2020-04-24T17:00:00+0000		2							http://www.covidmaroc.ma/
489c34df	Dakota County, Minnesota	2020-04-25	2020-04-24T00:00:00	6	136							https://www.health.state.mn.us/
7df931cf	Dakota County, Nebraska	2020-04-25			233		177					http://dhhs.ne.gov/
1ccf7141	Dale County, Alabama	2020-04-25		0	23		227					https://covid19.alabama.gov/
8abea580	Dallam County, Texas	2020-04-25		1	4							https://www.dshs.state.tx.us/
c181b263	Dallas County, Alabama	2020-04-25		2	32		338					https://covid19.alabama.gov/
54ef6c4f	Dallas County, Arkansas	2020-04-25		0	1	1	48					https://www.healthy.arkansas.gov/
12b6d7fa	Dallas County, Iowa	2020-04-25		0	99							https://idph.iowa.gov/
54e5f43a	Dallas County, Missouri	2020-04-25			2							https://health.mo.gov/
70e6a4fc	Dallas County, Texas	2020-04-25		72	2763							https://www.dshs.state.tx.us/
4d0fc03a	Dane County, Wisconsin	2020-04-25	2020-04-25T06:00:00	21	395							https://www.dhs.wisconsin.gov/
9c8fde97	Danville, Virginia	2020-04-25	2020-04-24T10:00:00	1	31							http://www.vdh.virginia.gov/
c47aa1e0	Dare County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	1	11							https://www.ncdhhs.gov/
3814b6cc	Darke County, Ohio	2020-04-25	2020-04-24T14:00:00	12	74							https://coronavirus.ohio.gov/
fdd4c92a	Darlington County, South Carolina	2020-04-25		0	99							https://www.scdhec.gov/
b232db6e	Dauphin County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	19	468		3299					https://www.health.pa.gov/
23815313	Davidson County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	2	113							https://www.ncdhhs.gov/
703825fe	Davidson County, Tennessee	2020-04-25	2020-04-24T19:00:00	21	2011	1015						https://www.tn.gov/
52ce92ee	Davie County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	2	28							https://www.ncdhhs.gov/
eef275c1	Daviess County, Indiana	2020-04-24	2020-04-24T12:00:00	8	42		263					https://coronavirus.in.gov/
ae667df8	Daviess County, Kentucky	2020-04-25		3	145							https://govstatus.egov.com/
6d4f9f2c	Daviess County, Missouri	2020-04-25			2							https://health.mo.gov/
beaa9232	Davis County, Utah	2020-04-25	2020-04-24T19:00:00+0000	2	256							https://coronavirus.utah.gov/
abc7b2ad	Davison County, South Dakota	2020-04-24	2020-04-24T10:23:57		5	3	271					https://doh.sd.gov/
493d6fe3	Dawes County, Nebraska	2020-04-25			0		12					http://dhhs.ne.gov/
3b93bbd3	Dawson County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	1	51							https://dph.georgia.gov/
96360321	Dawson County, Nebraska	2020-04-25			307		220					http://dhhs.ne.gov/
e39cbf54	Dawson County, Texas	2020-04-25		1	18							https://www.dshs.state.tx.us/
1cac9e49	Day County, South Dakota	2020-04-24	2020-04-24T10:23:57				51					https://doh.sd.gov/
a9f00cdf	DeKalb County, Alabama	2020-04-25		2	61		735					https://covid19.alabama.gov/
a9272cef	DeKalb County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	36	1721							https://dph.georgia.gov/
6c6c5123	DeKalb County, Illinois	2020-04-25		1	68							http://www.dph.illinois.gov/
cf31963c	DeKalb County, Indiana	2020-04-24	2020-04-24T12:00:00	1	14		153					https://coronavirus.in.gov/
86101b3f	DeKalb County, Missouri	2020-04-25			3							https://health.mo.gov/
2ec02810	DeKalb County, Tennessee	2020-04-25	2020-04-24T19:00:00		12	7						https://www.tn.gov/
76b5346f	DeSoto County, Florida	2020-04-25		4	24							https://floridahealthcovid19.gov/
41e0ee49	DeSoto County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	4	256							https://msdh.ms.gov/
11969725	DeSoto Parish, Louisiana	2020-04-25		10	180							http://ldh.la.gov/
90bbbf19	DeWitt County, Illinois	2020-04-25		0	1							http://www.dph.illinois.gov/
09ed2b82	DeWitt County, Texas	2020-04-25		1	14							https://www.dshs.state.tx.us/
a8e067d0	De Baca County, New Mexico	2020-04-24		0	0							https://cv.nmhealth.org
6fd4be65	Deaf Smith County, Texas	2020-04-25			21							https://www.dshs.state.tx.us/
fd7498ba	Dearborn County, Indiana	2020-04-24	2020-04-24T12:00:00	5	77		256					https://coronavirus.in.gov/
cc37a066	Decatur County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	1	59							https://dph.georgia.gov/
ff17afa6	Decatur County, Indiana	2020-04-24	2020-04-24T12:00:00	24	191		429					https://coronavirus.in.gov/
8b7c7443	Decatur County, Kansas	2020-04-24	2020-04-24T09:00:00									https://govstatus.egov.com/
d129b478	Decatur County, Tennessee	2020-04-25	2020-04-24T19:00:00		4	2						https://www.tn.gov/
59ce0e04	Deer Lodge County, Montana	2020-04-24		0	3							https://dphhs.mt.gov/
6f7a3d8e	Defiance County, Ohio	2020-04-25	2020-04-24T14:00:00	1	18							https://coronavirus.ohio.gov/
663abaa0	Del Norte County, California	2020-04-24	2020-04-24T17:14:00		2	2	301					http://www.co.del-norte.ca.us/
f4af019c	Delaware	2020-04-25	2020-04-24T09:00:00	100	3442	703	17379					https://dhss.delaware.gov/
ddf7d3f9	Delaware County, Indiana	2020-04-24	2020-04-24T12:00:00	11	132		1151					https://coronavirus.in.gov/
a9b05e4f	Delaware County, Iowa	2020-04-25		0	3							https://idph.iowa.gov/
082da840	Delaware County, New York	2020-04-25	2020-04-24T14:00:00	2	51		484					https://coronavirus.health.ny.gov/
7e6a32fa	Delaware County, Ohio	2020-04-25	2020-04-24T14:00:00	3	137							https://coronavirus.ohio.gov/
60edd086	Delaware County, Oklahoma	2020-04-24	2020-04-24T00:00:00	9	90	39						https://coronavirus.health.ok.gov/
8750dc2c	Delaware County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	129	3055		10284					https://www.health.pa.gov/
ef520278	Delhi	2020-04-25	2020-04-25T02:30:00+0000	53	2514	857						https://www.mohfw.gov.in/
fe9b53b6	Delta County, Colorado	2020-04-24		1	26							https://covid19.colorado.gov/
a48fc8ca	Delta County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	2	12							https://www.michigan.gov/
df97b9d6	Delta County, Texas	2020-04-25			1							https://www.dshs.state.tx.us/
7ffe4b6c	Democratic Republic of the Congo	2020-04-24	2020-04-24T11:42:31	25	394			17				https://www.ecdc.europa.eu/
8f58399c	Denmark	2020-04-25	2020-04-24T10:45:00	403	8210	5526	125329					https://www.sst.dk/
5a323b73	Denton County, Texas	2020-04-25		19	661							https://www.dshs.state.tx.us/
359c2df5	Denver	2020-04-24		128	2385							https://covid19.colorado.gov/
682377f2	Des Moines County, Iowa	2020-04-25		0	14							https://idph.iowa.gov/
